R260	0.00
R261	5072.00
R262	1467.00
R263	506.00
R264	1544.00
R265	3607.00
R266	3069.00
R267	3425.00
R268	8426.00
R269	2966.00
R270	1971.00
R271	1140.00
R272	4116.00
R273	4909.00
R274	1.00
R275	3135.00
R276	4486.00
R277	1217.00
R278	1307.00
R279	3078.00
R280	3035.00
R281	5220.00
R282	3434.00
R283	2390.00
R284	2470.00
R285	1867.00
R286	2375.00
R287	2061.00
R288	6275.00
R289	1225.00
R290	2898.00
R291	1278.00
R292	1127.00
R293	21564.00
R294	3885.00
R295	1401.00
R296	2077.00
R297	3059.00
R298	2327.00
R299	1602.00
R300	9434.00
R301	1528.00
R302	5636.00
R303	4000.00
R304	2431.00
R306	0.00
R307	882.00
R308	2573.00
R309	2445.00
R310	6244.00
R311	2102.00
R312	1492.00
R313	642.00
R314	3234.00
R315	2112.00
R316	705.00
R317	2387.00
R318	1720.00
R319	5355.00
R320	1862.00
R321	2705.00
R322	6205.00
R323	4431.00
R324	5722.00
R325	1277.00
R326	1020.00
R327	3855.00
R328	9002.00
R329	398.00
R330	3334.00
R331	1333.00
R332	2130.00
R333	2875.00
R334	3736.00
R335	1315.00
R336	327.00
R337	497.00
R338	86.00
R339	372.00
R340	1341.00
R341	1485.00
R342	3498.00
R343	1606.00
R344	1402.00
R345	1487.00
R346	3804.00
R347	3252.00
R348	513.00
R349	2014.00
R350	1196.00
R352	1407.00
R353	2439.00
R354	597.00
R355	775.00
R356	2906.00
R357	702.00
R358	702.00
R359	4556.00
R360	558.00
R361	3742.00
R362	2321.00
R363	1397.00
R364	2980.00
R365	1501.00
R366	1809.00
R367	2283.00
R368	1026.00
R369	1486.00
R370	526.00
R371	897.00
R372	1107.00
R373	1392.00
R374	1809.00
R375	1763.00
R376	1376.00
R377	3881.00
R378	5097.00
R379	2400.00
R380	3069.00
R381	2805.00
R382	2793.00
R383	1661.00
R384	916.00
R385	3037.00
R386	2970.00
R387	4070.00
R388	2801.00
R389	987.00
R390	3942.00
R391	2739.00
R392	4715.00
R393	1317.00
R394	2920.00
R395	2464.00
R396	2435.00
R397	1407.00
R398	4350.00
R399	998.00
R400	760.00
R401	1061.00
R402	973.00
R403	1243.00
R404	1841.00
R405	2234.00
R406	3260.00
R407	1232.00
R408	4188.00
R409	1930.00
R411	949.00
R412	838.00
R413	1536.00
R414	1213.00
R415	89.00
R416	473.00
R418	82.00
R419	430.00
R420	2355.00
R421	1108.00
R422	823.00
R423	1750.00
R424	1325.00
R425	1170.00
R426	713.00
R427	500.00
R428	1036.00
R429	2563.00
R430	541.00
R431	1129.00
R432	1518.00
R433	916.00
R434	1314.00
R435	1326.00
R436	1401.00
R437	3767.00
R438	2424.00
R439	2078.00
R440	1108.00
R441	1383.00
R442	1425.00
R443	3280.00
R444	1119.00
R445	3341.00
R446	3310.00
R447	1466.00
R448	287.00
R449	2239.00
R450	1542.00
R451	2209.00
R452	22609.00
R453	3511.00
R454	434.00
R455	442.00
R456	508.00
R460	5023.00
R461	9185.00
R462	6793.00
R463	13358.00
R464	0.00
R468	2576.00
R469	2511.00
R535	2563.00
R536	4496.00
R540	13073.00
R541	14324.00
R542	2030.00
R543	3828.00
R544	2095.00
R545	3320.00
R546	8825.00
R547	2905.00
R548	1732.00
R549	10791.00
R550	3956.00
R551	6936.00
R552	12288.00
R001	28391.00
R002	6946.00
R003	1438.00
R004	3783.00
R005	3577.00
R006	4169.00
R007	2469.00
R008	2769.00
R009	2114.00
R010	50771.00
R011	54819.00
R012	53312.00
R013	16933.00
R014	32421.00
R015	20064.00
R016	6484.00
R017	28884.00
R018	48455.00
R019	23971.00
R020	48727.00
R021	32281.00
R022	54658.00
R023	43483.00
R024	17342.00
R025	40211.00
R027	22937.00
R028	15836.00
R029	41205.00
R030	20734.00
R031	30232.00
R032	30180.00
R033	43183.00
R034	6555.00
R035	22168.00
R036	5303.00
R037	5636.00
R038	1798.00
R039	4919.00
R040	6807.00
R041	22719.00
R042	4339.00
R043	22634.00
R044	34026.00
R045	22191.00
R046	57741.00
R047	38980.00
R048	1231.00
R049	18951.00
R050	23942.00
R051	29778.00
R052	6454.00
R053	22782.00
R054	9323.00
R055	57690.00
R056	8734.00
R057	24702.00
R058	4086.00
R059	7603.00
R060	4436.00
R061	3829.00
R062	27270.00
R063	7472.00
R064	5681.00
R065	5716.00
R066	2144.00
R067	5853.00
R068	3546.00
R069	6258.00
R070	12866.00
R079	17226.00
R080	22353.00
R081	15158.00
R082	9166.00
R083	18366.00
R084	56623.00
R085	13495.00
R086	12241.00
R087	8653.00
R088	2403.00
R089	3838.00
R090	2779.00
R091	6940.00
R092	12454.00
R093	13447.00
R094	10962.00
R095	15933.00
R096	14938.00
R097	20666.00
R098	14391.00
R099	16977.00
R100	3814.00
R101	18743.00
R102	22521.00
R103	8223.00
R104	8560.00
R105	19152.00
R106	7356.00
R107	6347.00
R108	36540.00
R109	10163.00
R110	23765.00
R111	18712.00
R112	10623.00
R113	12359.00
R114	6166.00
R115	8838.00
R116	19277.00
R117	6234.00
R118	8736.00
R119	10065.00
R120	11006.00
R121	9001.00
R122	16132.00
R123	12133.00
R124	4591.00
R125	4831.00
R126	12165.00
R127	32921.00
R128	4811.00
R129	9401.00
R130	3827.00
R131	24205.00
R132	27342.00
R133	8542.00
R134	6627.00
R135	7903.00
R136	14162.00
R137	15883.00
R138	28607.00
R139	16499.00
R140	10372.00
R141	27508.00
R142	19999.00
R143	12239.00
R144	24603.00
R145	5123.00
R146	10015.00
R147	11922.00
R148	6771.00
R149	7369.00
R150	7029.00
R151	13232.00
R152	13174.00
R153	13824.00
R154	8620.00
R155	7064.00
R156	6359.00
R157	7656.00
R158	28408.00
R159	12751.00
R160	14552.00
R161	10496.00
R163	16161.00
R164	18449.00
R165	785.00
R166	14148.00
R167	17180.00
R168	33458.00
R169	16229.00
R170	78197.00
R171	9174.00
R172	11895.00
R173	9507.00
R174	9796.00
R175	32963.00
R176	27504.00
R177	35022.00
R178	32881.00
R179	53513.00
R180	15220.00
R181	11195.00
R182	15552.00
R183	5461.00
R184	6707.00
R185	6392.00
R186	10249.00
R187	10989.00
R188	14271.00
R189	7522.00
R190	12493.00
R191	11525.00
R192	14569.00
R193	9556.00
R194	10976.00
R195	22168.00
R196	8123.00
R197	6397.00
R198	14766.00
R199	4828.00
R200	10064.00
R201	14935.00
R202	11318.00
R203	13119.00
R204	11649.00
R205	13139.00
R206	8087.00
R207	12523.00
R208	17955.00
R209	4829.00
R210	4180.00
R211	18644.00
R212	11659.00
R213	8254.00
R214	5153.00
R215	10696.00
R216	5738.00
R217	9245.00
R218	13105.00
R219	9352.00
R220	10403.00
R221	8961.00
R222	16192.00
R223	13432.00
R224	4943.00
R225	4111.00
R226	5852.00
R227	7012.00
R228	7515.00
R229	4744.00
R230	4219.00
R231	5857.00
R232	5015.00
R233	7111.00
R234	2967.00
R235	19819.00
R236	11954.00
R237	4266.00
R238	13369.00
R239	6434.00
R240	21178.00
R241	2359.00
R242	3529.00
R243	8844.00
R244	10656.00
R246	4827.00
R247	958.00
R248	15919.00
R249	9172.00
R250	6971.00
R251	8912.00
R252	5886.00
R253	3693.00
R254	17143.00
R255	5796.00
R256	7162.00
R257	12575.00
R258	10642.00
R259	6150.00
R260	9518.00
R261	6695.00
R262	3650.00
R263	1435.00
R264	2744.00
R265	5978.00
R266	6435.00
R267	9223.00
R268	11371.00
R269	4723.00
R270	3465.00
R271	2933.00
R272	12179.00
R273	8769.00
R274	5272.00
R275	6000.00
R276	9885.00
R277	3732.00
R278	2873.00
R279	5458.00
R280	4090.00
R281	7686.00
R282	9826.00
R283	4206.00
R284	5162.00
R285	4642.00
R286	3833.00
R287	3963.00
R288	13863.00
R289	3161.00
R290	12936.00
R291	8184.00
R292	4132.00
R293	44137.00
R294	5795.00
R295	3626.00
R296	3769.00
R297	5356.00
R298	6979.00
R299	3202.00
R300	13676.00
R301	7679.00
R302	12356.00
R303	8116.00
R304	6985.00
R306	3366.00
R307	2899.00
R308	5481.00
R309	5185.00
R310	10273.00
R311	2180.00
R312	2233.00
R313	1332.00
R314	4318.00
R315	3720.00
R316	2213.00
R317	4053.00
R318	3281.00
R319	13244.00
R320	5599.00
R321	6749.00
R322	9034.00
R323	8093.00
R324	10051.00
R325	2684.00
R326	2702.00
R327	5608.00
R328	2930.00
R329	1970.00
R330	4714.00
R331	2516.00
R332	5299.00
R333	5895.00
R334	6557.00
R335	3075.00
R336	745.00
R337	1120.00
R338	157.00
R339	4226.00
R340	3367.00
R341	3683.00
R342	4796.00
R343	5219.00
R344	3029.00
R345	3377.00
R346	3120.00
R347	4762.00
R348	1504.00
R349	4189.00
R350	2754.00
R352	2439.00
R353	4656.00
R354	1732.00
R355	2804.00
R356	7519.00
R357	1085.00
R358	2090.00
R359	18095.00
R360	1051.00
R361	8858.00
R362	5072.00
R363	3419.00
R364	7203.00
R365	3291.00
R366	4387.00
R367	5411.00
R368	4156.00
R369	3737.00
R370	4211.00
R371	5834.00
R372	5614.00
R373	4495.00
R374	5334.00
R375	4367.00
R376	3820.00
R377	8156.00
R378	8988.00
R379	4293.00
R380	5688.00
R381	5527.00
R382	6100.00
R383	4370.00
R384	2795.00
R385	7963.00
R386	7138.00
R387	7656.00
R388	6309.00
R389	2821.00
R390	10707.00
R391	6863.00
R392	5523.00
R393	4455.00
R394	6803.00
R395	5263.00
R396	3937.00
R397	2624.00
R398	5117.00
R399	4497.00
R400	3685.00
R401	2807.00
R402	2358.00
R403	3799.00
R404	5474.00
R405	5214.00
R406	7490.00
R407	3063.00
R408	9825.00
R409	4362.00
R411	2186.00
R412	2130.00
R413	3460.00
R414	2085.00
R415	360.00
R416	877.00
R418	209.00
R419	743.00
R420	4903.00
R421	2501.00
R422	1553.00
R423	3773.00
R424	2567.00
R425	2427.00
R426	1973.00
R427	2008.00
R428	3365.00
R429	4761.00
R430	3493.00
R431	4805.00
R432	1927.00
R433	2365.00
R434	2803.00
R435	3157.00
R436	3339.00
R437	4726.00
R438	4920.00
R439	5026.00
R440	2635.00
R441	2916.00
R442	3030.00
R443	6102.00
R444	3502.00
R445	6181.00
R446	5912.00
R447	3186.00
R448	940.00
R449	4302.00
R450	3421.00
R451	7347.00
R452	33970.00
R453	9149.00
R454	1086.00
R455	764.00
R456	1963.00
R460	10910.00
R461	18207.00
R462	12278.00
R463	19126.00
R464	0.00
R468	2716.00
R469	2745.00
R535	3080.00
R536	4708.00
R540	46316.00
R541	32726.00
R542	7374.00
R543	17345.00
R544	6875.00
R545	8357.00
R546	17783.00
R547	4149.00
R548	2954.00
R549	31091.00
R550	26118.00
R551	15210.00
R552	26207.00
R001	12063.00
R002	8062.00
R003	1358.00
R004	3880.00
R005	3806.00
R006	4383.00
R007	2600.00
R008	2744.00
R009	2209.00
R010	25288.00
R011	58738.00
R012	57031.00
R013	14017.00
R014	33911.00
R015	20450.00
R016	7009.00
R017	31118.00
R018	48097.00
R019	24433.00
R020	51623.00
R021	31631.00
R022	42521.00
R023	45819.00
R024	19894.00
R025	29126.00
R027	23783.00
R028	24170.00
R029	56501.00
R030	22165.00
R031	30739.00
R032	31308.00
R033	45202.00
R034	6557.00
R035	22735.00
R036	5614.00
R037	5874.00
R038	1354.00
R039	5355.00
R040	9890.00
R041	12165.00
R042	3596.00
R043	24133.00
R044	34754.00
R045	22939.00
R046	60563.00
R047	40526.00
R048	13345.00
R049	20594.00
R050	25674.00
R051	32391.00
R052	7826.00
R053	23782.00
R054	9824.00
R055	58673.00
R056	11453.00
R057	30482.00
R058	4240.00
R059	7834.00
R060	5371.00
R061	3959.00
R062	22428.00
R063	6541.00
R064	4976.00
R065	5748.00
R066	1848.00
R067	4801.00
R068	3556.00
R069	6376.00
R070	13550.00
R079	18547.00
R080	23622.00
R081	23901.00
R082	9874.00
R083	19614.00
R084	62471.00
R085	13123.00
R086	12847.00
R087	8843.00
R088	3985.00
R089	4227.00
R090	2937.00
R091	7171.00
R092	12910.00
R093	14393.00
R094	11339.00
R095	16580.00
R096	14955.00
R097	20926.00
R098	14904.00
R099	17108.00
R100	3984.00
R101	21116.00
R102	23820.00
R103	8634.00
R104	8753.00
R105	20543.00
R106	7748.00
R107	6756.00
R108	37894.00
R109	10255.00
R110	24117.00
R111	20884.00
R112	10919.00
R113	13633.00
R114	6250.00
R115	8965.00
R116	12314.00
R117	6596.00
R118	9129.00
R119	14380.00
R120	11378.00
R121	9447.00
R122	16237.00
R123	12660.00
R124	4633.00
R125	4719.00
R126	12074.00
R127	34077.00
R128	4833.00
R129	10994.00
R130	4078.00
R131	31579.00
R132	28865.00
R133	11273.00
R134	6648.00
R135	7584.00
R136	14330.00
R137	16496.00
R138	29434.00
R139	17708.00
R140	10215.00
R141	27726.00
R142	20688.00
R143	24652.00
R144	26405.00
R145	5266.00
R146	10422.00
R147	21818.00
R148	6970.00
R149	11546.00
R150	7147.00
R151	12551.00
R152	13316.00
R153	14323.00
R154	8877.00
R155	7658.00
R156	6701.00
R157	8135.00
R158	29294.00
R159	13432.00
R160	15420.00
R161	10995.00
R163	24609.00
R164	18083.00
R165	818.00
R166	13963.00
R167	17345.00
R168	32590.00
R169	13391.00
R170	107041.00
R171	9395.00
R172	13338.00
R173	9439.00
R174	10405.00
R175	35884.00
R176	28779.00
R177	23485.00
R178	36015.00
R179	58910.00
R180	15623.00
R181	11786.00
R182	16033.00
R183	6435.00
R184	7087.00
R185	6627.00
R186	11282.00
R187	12187.00
R188	15744.00
R189	7434.00
R190	12817.00
R191	11583.00
R192	5915.00
R193	9757.00
R194	12075.00
R195	22180.00
R196	8934.00
R197	11496.00
R198	15073.00
R199	4935.00
R200	10354.00
R201	24624.00
R202	18120.00
R203	10271.00
R204	7813.00
R205	13683.00
R206	13383.00
R207	12752.00
R208	18265.00
R209	5761.00
R210	4307.00
R211	17736.00
R212	12035.00
R213	8505.00
R214	5363.00
R215	11085.00
R216	5951.00
R217	9281.00
R218	13368.00
R219	7290.00
R220	10856.00
R221	9207.00
R222	16564.00
R223	13820.00
R224	5069.00
R225	3949.00
R226	6083.00
R227	6300.00
R228	7237.00
R229	4739.00
R230	4423.00
R231	7002.00
R232	7191.00
R233	7422.00
R234	3177.00
R235	20697.00
R236	10731.00
R237	4480.00
R238	13724.00
R239	6287.00
R240	17497.00
R241	2512.00
R242	4161.00
R243	9210.00
R244	11396.00
R246	5085.00
R247	2124.00
R248	18751.00
R249	9292.00
R250	7386.00
R251	10144.00
R252	6263.00
R253	4488.00
R254	17519.00
R255	5955.00
R256	7320.00
R257	5673.00
R258	8364.00
R259	4702.00
R260	10052.00
R261	13903.00
R262	3781.00
R263	1377.00
R264	3560.00
R265	6076.00
R266	6723.00
R267	9435.00
R268	11691.00
R269	7651.00
R270	3565.00
R271	3040.00
R272	11766.00
R273	8932.00
R274	7449.00
R275	6123.00
R276	10361.00
R277	3581.00
R278	2926.00
R279	4686.00
R280	4444.00
R281	9714.00
R282	10856.00
R283	4579.00
R284	5282.00
R285	4409.00
R286	4377.00
R287	4153.00
R288	14494.00
R289	3290.00
R290	13049.00
R291	18625.00
R292	4179.00
R293	44824.00
R294	6270.00
R295	2529.00
R296	3922.00
R297	5568.00
R298	7345.00
R299	3270.00
R300	7292.00
R301	7058.00
R302	13325.00
R303	8457.00
R304	9235.00
R306	3483.00
R307	3033.00
R308	5600.00
R309	3245.00
R310	10364.00
R311	2307.00
R312	2309.00
R313	1327.00
R314	4799.00
R315	3780.00
R316	2116.00
R317	5911.00
R318	3684.00
R319	14267.00
R320	5418.00
R321	6857.00
R322	9540.00
R323	8048.00
R324	10175.00
R325	2319.00
R326	2893.00
R327	6736.00
R328	3059.00
R329	2070.00
R330	4850.00
R331	2508.00
R332	5735.00
R333	6260.00
R334	7412.00
R335	3160.00
R336	732.00
R337	1172.00
R338	180.00
R339	4274.00
R340	3437.00
R341	3729.00
R342	4968.00
R343	5504.00
R344	2976.00
R345	3553.00
R346	8222.00
R347	4874.00
R348	1533.00
R349	4409.00
R350	2806.00
R352	2528.00
R353	4146.00
R354	1837.00
R355	2876.00
R356	7634.00
R357	1083.00
R358	2121.00
R359	18519.00
R360	1057.00
R361	9179.00
R362	5297.00
R363	3478.00
R364	5518.00
R365	3417.00
R366	4603.00
R367	5439.00
R368	6377.00
R369	3756.00
R370	4370.00
R371	6047.00
R372	5731.00
R373	4555.00
R374	6846.00
R375	4437.00
R376	3789.00
R377	8393.00
R378	9451.00
R379	4425.00
R380	5736.00
R381	5692.00
R382	6381.00
R383	4416.00
R384	2840.00
R385	8072.00
R386	7402.00
R387	7892.00
R388	6827.00
R389	2897.00
R390	10824.00
R391	7113.00
R392	5472.00
R393	4635.00
R394	7137.00
R395	5315.00
R396	3999.00
R397	2624.00
R398	5102.00
R399	4599.00
R400	3706.00
R401	2832.00
R402	2443.00
R403	3925.00
R404	5563.00
R405	5398.00
R406	7652.00
R407	3168.00
R408	10087.00
R409	4555.00
R411	2184.00
R412	2416.00
R413	3558.00
R414	1924.00
R415	346.00
R416	1084.00
R418	248.00
R419	794.00
R420	4785.00
R421	2348.00
R422	1212.00
R423	3792.00
R424	2718.00
R425	2423.00
R426	1919.00
R427	2097.00
R428	3495.00
R429	7660.00
R430	3597.00
R431	4987.00
R432	2927.00
R433	2395.00
R434	2762.00
R435	3259.00
R436	3448.00
R437	4843.00
R438	5138.00
R439	5118.00
R440	2760.00
R441	2987.00
R442	3101.00
R443	5868.00
R444	3538.00
R445	7485.00
R446	6104.00
R447	4155.00
R448	999.00
R449	4374.00
R450	3536.00
R451	7677.00
R452	34283.00
R453	1284.00
R454	1102.00
R455	775.00
R456	2009.00
R460	11186.00
R461	19325.00
R462	12785.00
R463	17922.00
R464	0.00
R468	2919.00
R469	3003.00
R535	2624.00
R536	4329.00
R540	53759.00
R541	35799.00
R542	8476.00
R543	18406.00
R544	6829.00
R545	10120.00
R546	16950.00
R547	4373.00
R548	4074.00
R549	32103.00
R550	28134.00
R551	15838.00
R552	27606.00
R001	41084.00
R002	7907.00
R003	1759.00
R004	3712.00
R005	3779.00
R006	3585.00
R007	2521.00
R008	1727.00
R009	1490.00
R010	24726.00
R011	57305.00
R012	51796.00
R013	16912.00
R014	33546.00
R015	19172.00
R016	6943.00
R017	31269.00
R018	42729.00
R019	24306.00
R020	52151.00
R021	31404.00
R022	66731.00
R023	45908.00
R024	22734.00
R025	44952.00
R027	23321.00
R028	20030.00
R029	51567.00
R030	21635.00
R031	31712.00
R032	30841.00
R033	45167.00
R034	6656.00
R035	22700.00
R036	5623.00
R037	5947.00
R038	1866.00
R039	5215.00
R040	8621.00
R041	29361.00
R042	4953.00
R043	23877.00
R044	34923.00
R045	22858.00
R046	49911.00
R047	41064.00
R048	10437.00
R049	17119.00
R050	26104.00
R051	32424.00
R052	7975.00
R053	23532.00
R054	9774.00
R055	50620.00
R056	9525.00
R057	29958.00
R058	4289.00
R059	8008.00
R060	4985.00
R061	3931.00
R062	30745.00
R063	7385.00
R064	5700.00
R065	5010.00
R066	2119.00
R067	6936.00
R068	3479.00
R069	5087.00
R070	13010.00
R079	16882.00
R080	23731.00
R081	20804.00
R082	9754.00
R083	19605.00
R084	60321.00
R085	13883.00
R086	12814.00
R087	8719.00
R088	3271.00
R089	4013.00
R090	2926.00
R091	7160.00
R092	13047.00
R093	13371.00
R094	11391.00
R095	16642.00
R096	14820.00
R097	20823.00
R098	14793.00
R099	17493.00
R100	3922.00
R101	21088.00
R102	23551.00
R103	8602.00
R104	8774.00
R105	11332.00
R106	7480.00
R107	6555.00
R108	37665.00
R109	10120.00
R110	24251.00
R111	16327.00
R112	10940.00
R113	13737.00
R114	6330.00
R115	8988.00
R116	24390.00
R117	6353.00
R118	9006.00
R119	10397.00
R120	11667.00
R121	9476.00
R122	16342.00
R123	12940.00
R124	4691.00
R125	6806.00
R126	12812.00
R127	29376.00
R128	4643.00
R129	9217.00
R130	3921.00
R131	31721.00
R132	27883.00
R133	10030.00
R134	6514.00
R135	7940.00
R136	13193.00
R137	16400.00
R138	38367.00
R139	16893.00
R140	10070.00
R141	29360.00
R142	20890.00
R143	21250.00
R144	26002.00
R145	5135.00
R146	10513.00
R147	16769.00
R148	6918.00
R149	10217.00
R150	7121.00
R151	12929.00
R152	13350.00
R153	13041.00
R154	8940.00
R155	7525.00
R156	6599.00
R157	8163.00
R158	27203.00
R159	13436.00
R160	15411.00
R161	10411.00
R163	18674.00
R164	19474.00
R165	836.00
R166	14962.00
R167	18078.00
R168	29663.00
R169	15850.00
R170	97051.00
R171	9770.00
R172	13050.00
R173	9406.00
R174	10414.00
R175	34858.00
R176	29455.00
R177	40625.00
R178	35799.00
R179	58803.00
R180	15851.00
R181	11620.00
R182	16299.00
R183	6329.00
R184	7091.00
R185	6586.00
R186	11268.00
R187	11464.00
R188	15298.00
R189	8047.00
R190	13054.00
R191	12296.00
R192	11771.00
R193	9971.00
R194	12126.00
R195	23477.00
R196	7208.00
R197	11618.00
R198	15228.00
R199	5034.00
R200	10506.00
R201	21579.00
R202	14890.00
R203	13834.00
R204	11898.00
R205	12209.00
R206	11686.00
R207	9936.00
R208	18286.00
R209	5772.00
R210	4258.00
R211	18057.00
R212	11815.00
R213	8379.00
R214	5294.00
R215	11127.00
R216	5924.00
R217	8247.00
R218	13055.00
R219	11232.00
R220	10333.00
R221	9350.00
R222	16619.00
R223	13844.00
R224	5169.00
R225	2624.00
R226	5724.00
R227	7827.00
R228	7753.00
R229	4783.00
R230	4282.00
R231	6562.00
R232	7153.00
R233	7253.00
R234	3120.00
R235	20766.00
R236	10712.00
R237	4370.00
R238	14040.00
R239	9242.00
R240	23322.00
R241	2506.00
R242	4566.00
R243	8879.00
R244	11474.00
R246	5103.00
R247	2006.00
R248	18821.00
R249	9359.00
R250	4964.00
R251	9476.00
R252	5079.00
R253	2553.00
R254	17561.00
R255	5968.00
R256	6491.00
R257	16534.00
R258	10354.00
R259	8008.00
R260	10001.00
R261	10497.00
R262	3774.00
R263	1369.00
R264	3499.00
R265	6196.00
R266	6833.00
R267	9586.00
R268	11068.00
R269	5718.00
R270	3715.00
R271	3077.00
R272	12672.00
R273	8752.00
R274	7310.00
R275	6161.00
R276	10395.00
R277	4147.00
R278	3009.00
R279	5511.00
R280	4509.00
R281	6775.00
R282	10676.00
R283	4405.00
R284	5101.00
R285	4680.00
R286	4523.00
R287	4120.00
R288	14675.00
R289	3368.00
R290	13829.00
R291	13907.00
R292	4026.00
R293	45071.00
R294	4400.00
R295	3531.00
R296	3881.00
R297	5440.00
R298	7270.00
R299	3264.00
R300	14571.00
R301	5650.00
R302	13460.00
R303	8541.00
R304	8446.00
R306	3425.00
R307	3042.00
R308	5467.00
R309	5192.00
R310	10486.00
R311	2297.00
R312	2133.00
R313	1338.00
R314	4716.00
R315	3756.00
R316	2118.00
R317	4939.00
R318	3712.00
R319	13771.00
R320	5904.00
R321	7127.00
R322	9606.00
R323	8410.00
R324	9443.00
R325	2838.00
R326	2835.00
R327	5997.00
R328	3062.00
R329	2025.00
R330	4760.00
R331	2536.00
R332	5541.00
R333	6203.00
R334	7147.00
R335	3238.00
R336	734.00
R337	1149.00
R338	150.00
R339	4292.00
R340	3418.00
R341	3285.00
R342	4842.00
R343	5337.00
R344	3128.00
R345	2584.00
R346	8393.00
R347	4702.00
R348	1537.00
R349	4305.00
R350	2903.00
R352	2559.00
R353	4698.00
R354	1787.00
R355	2827.00
R356	7729.00
R357	1273.00
R358	687.00
R359	18753.00
R360	1052.00
R361	9213.00
R362	5171.00
R363	3416.00
R364	6930.00
R365	3264.00
R366	4529.00
R367	5416.00
R368	5944.00
R369	3843.00
R370	4419.00
R371	6075.00
R372	5719.00
R373	4558.00
R374	6685.00
R375	4442.00
R376	3774.00
R377	8403.00
R378	9361.00
R379	4440.00
R380	5715.00
R381	5649.00
R382	6383.00
R383	4421.00
R384	2840.00
R385	8118.00
R386	6957.00
R387	7992.00
R388	7307.00
R389	2803.00
R390	10521.00
R391	7111.00
R392	4036.00
R393	3450.00
R394	7059.00
R395	3569.00
R396	3416.00
R397	2682.00
R398	4950.00
R399	4627.00
R400	3739.00
R401	2912.00
R402	2495.00
R403	3957.00
R404	5514.00
R405	5173.00
R406	7158.00
R407	3149.00
R408	9597.00
R409	4228.00
R411	2308.00
R412	2328.00
R413	3457.00
R414	1890.00
R415	328.00
R416	975.00
R417	78.00
R418	224.00
R419	758.00
R420	4757.00
R421	2368.00
R422	1533.00
R423	3757.00
R424	2786.00
R425	2277.00
R426	1401.00
R427	2071.00
R428	3335.00
R429	5069.00
R430	3511.00
R431	5008.00
R432	2989.00
R433	2427.00
R434	2738.00
R435	3261.00
R436	3449.00
R437	4734.00
R438	4956.00
R439	5214.00
R440	2724.00
R441	2924.00
R442	3082.00
R443	6966.00
R444	3356.00
R445	7392.00
R446	6180.00
R447	3705.00
R448	975.00
R449	4514.00
R450	1847.00
R451	7478.00
R452	35961.00
R453	9550.00
R454	1076.00
R455	787.00
R456	2043.00
R460	11256.00
R461	19380.00
R462	12629.00
R463	19333.00
R464	0.00
R468	2779.00
R469	2893.00
R535	2867.00
R536	5670.00
R540	46198.00
R541	35148.00
R542	8230.00
R543	18230.00
R544	7032.00
R545	8950.00
R546	19281.00
R547	4844.00
R548	4750.00
R549	31063.00
R550	28867.00
R551	16036.00
R552	27492.00
R001	29128.00
R002	8325.00
R003	1489.00
R004	3618.00
R005	3720.00
R006	4736.00
R007	2523.00
R008	3930.00
R009	2801.00
R010	24746.00
R011	56810.00
R012	48965.00
R013	16913.00
R014	34556.00
R015	23365.00
R016	7177.00
R017	28766.00
R018	51704.00
R019	24463.00
R020	52941.00
R021	36481.00
R022	58671.00
R023	46290.00
R024	20886.00
R025	37865.00
R027	24994.00
R028	22542.00
R029	51486.00
R030	22197.00
R031	32263.00
R032	32966.00
R033	47617.00
R034	7144.00
R035	23070.00
R036	5647.00
R037	6017.00
R038	1846.00
R039	5251.00
R040	8826.00
R041	25023.00
R042	5749.00
R043	24554.00
R044	36466.00
R045	23210.00
R046	61018.00
R047	41176.00
R048	10590.00
R049	23836.00
R050	26685.00
R051	33140.00
R052	7869.00
R053	24150.00
R054	9778.00
R055	59815.00
R056	12659.00
R057	31383.00
R058	4332.00
R059	8144.00
R060	5041.00
R061	3895.00
R062	27610.00
R063	7505.00
R064	5696.00
R065	5678.00
R066	2093.00
R067	5839.00
R068	3421.00
R069	6357.00
R070	13229.00
R079	19223.00
R080	24218.00
R081	20597.00
R082	10195.00
R083	20127.00
R084	64911.00
R085	14295.00
R086	14021.00
R087	5952.00
R088	3798.00
R089	4239.00
R090	1222.00
R091	5451.00
R092	12307.00
R093	15205.00
R094	11567.00
R095	16785.00
R096	14994.00
R097	20915.00
R098	14891.00
R099	16809.00
R100	3875.00
R101	21243.00
R102	23908.00
R103	8701.00
R104	8847.00
R105	30009.00
R106	7723.00
R107	6599.00
R108	38253.00
R109	5113.00
R110	24052.00
R111	26116.00
R112	11045.00
R113	9874.00
R114	6450.00
R115	8422.00
R116	21181.00
R117	6377.00
R118	8951.00
R119	11979.00
R120	11627.00
R121	9579.00
R122	16370.00
R123	12885.00
R124	4625.00
R125	6030.00
R126	12561.00
R127	36041.00
R128	4554.00
R129	11145.00
R130	3942.00
R131	31441.00
R132	28486.00
R133	10078.00
R134	5810.00
R135	7927.00
R136	14490.00
R137	16404.00
R138	31551.00
R139	13063.00
R140	10421.00
R141	28495.00
R142	15445.00
R143	21734.00
R144	26131.00
R145	5283.00
R146	10596.00
R147	17196.00
R148	7069.00
R149	10272.00
R150	7166.00
R151	13855.00
R152	13352.00
R153	14362.00
R154	8599.00
R155	7519.00
R156	6586.00
R157	8042.00
R158	29014.00
R159	3669.00
R160	8233.00
R161	10767.00
R163	21562.00
R164	20224.00
